time,open,high,low,close,volumefrom,volumeto,MA7,MA21,EMA,RSI,day_of_week,month
2020-07-25,9551.21,9747.76,9536.64,9711.33,6973.11,67237733.76,9454.288571428571,9309.408571428572,9360.554033027065,71.83817933412178,5,7
2020-07-26,9711.33,10150.0,9661.35,9941.0,11615.05,114999213.41,9558.307142857142,9350.675714285715,9415.834601310202,75.46669435813038,6,7
2020-07-27,9941.0,11420.0,9935.0,11048.91,41850.57,446209788.04,9828.001428571428,9431.894761904763,9571.365591661612,89.5053088276974,0,7
2020-07-28,11048.91,11259.0,10575.0,10934.23,26011.38,285767909.17,10048.014285714287,9511.90857142857,9701.162201979554,85.11899028898532,1,7
2020-07-29,10934.23,11350.0,10843.47,11110.12,18556.28,206363921.7,10272.862857142858,9591.662857142856,9835.348658933883,88.44348689690518,2,7
2020-07-30,11110.12,11188.65,10811.0,11115.95,12408.7,136922929.01,10487.535714285714,9681.139047619048,9957.31069141637,90.64513488067453,3,7
2020-07-31,11115.95,11460.0,10975.0,11351.62,15747.02,177082518.63,10744.737142857144,9779.261428571428,10090.10205413862,91.39048896356594,4,7
2020-08-01,11351.62,11888.0,11237.82,11810.07,18293.13,212763676.3,11044.557142857144,9901.88380952381,10253.908525173038,92.60726948060343,5,8
2020-08-02,11810.07,12134.29,10546.15,11068.54,28118.43,318056157.56,11205.634285714286,9985.939523809524,10331.492475156558,74.44379167446037,6,8
2020-08-03,11068.54,11486.6,10911.74,11233.13,13783.34,155445687.41,11231.951428571429,10080.997142857143,10417.362715617837,76.50694885072764,0,8
2020-08-04,11233.13,11417.11,11006.16,11197.04,12074.48,135427187.51,11269.495714285715,10173.382857142857,10491.617695082805,74.28763107695958,1,8
2020-08-05,11197.04,11798.87,11073.7,11756.75,16637.77,192129433.77,11361.871428571429,10295.601428571428,10612.1064860273,76.88842714016901,2,8
2020-08-06,11756.75,11916.68,11580.19,11773.89,18053.08,212401188.1,11455.862857142856,10421.495714285715,10722.75253497708,76.5481125792825,3,8
2020-08-07,11773.89,11920.0,11350.0,11606.52,23761.51,276528688.32,11492.277142857143,10538.26857142857,10806.920864979264,74.61655468123081,4,8
2020-08-08,11606.52,11818.18,11529.45,11774.98,7315.88,85547370.36,11487.264285714284,10662.036666666667,10899.116973076476,74.66716391863241,5,8
2020-08-09,11774.98,11810.24,11532.04,11688.48,7595.84,88611731.05,11575.827142857144,10779.922857142856,10974.294404212049,71.62819135506041,6,8
2020-08-10,11688.48,12086.22,11470.01,11899.73,22152.56,263297288.17,11671.055714285714,10910.33619047619,11062.431127620424,63.53446849667217,0,8
2020-08-11,11899.73,11943.0,11120.0,11388.53,20706.61,239306152.36,11698.41142857143,11005.307142857144,11093.488163085145,56.417246756769,1,8
2020-08-12,11388.53,11625.0,11148.54,11566.45,12809.99,146846497.64,11671.225714285714,11101.986666666668,11138.532147553227,56.44222705981011,2,8
2020-08-13,11566.45,11802.09,11274.14,11795.95,15369.4,177760851.59,11674.377142857144,11205.925238095238,11201.143371595777,59.02963313131745,3,8
2020-08-14,11795.95,11865.97,11651.24,11779.0,13797.82,162251770.63,11699.017142857143,11312.010476190477,11256.177336205703,56.02510531034833,4,8
2020-08-15,11779.0,11989.98,11688.0,11859.24,12567.04,149296578.54,11711.054285714286,11414.291904761905,11313.611875614684,50.775931449131285,5,8
2020-08-16,11859.24,11940.0,11686.53,11918.84,8911.25,105511841.62,11743.962857142857,11508.474761904761,11371.252649365666,67.09819345913166,6,8
2020-08-17,11918.84,12486.61,11775.0,12304.26,23814.54,290161306.59,11801.752857142857,11568.253333333332,11460.110492283222,69.78189004007615,0,8
2020-08-18,12304.26,12400.0,11825.0,11950.0,18628.91,225477429.18,11881.962857142858,11616.623333333333,11506.766635875296,62.44348079007906,1,8
2020-08-19,11950.0,12024.83,11569.0,11758.87,16646.31,196094443.97,11909.451428571429,11647.516190476192,11530.77648007765,50.03989551890522,2,8
2020-08-20,11758.87,11892.16,11671.48,11864.26,8801.18,103968743.42,11919.210000000001,11683.15,11562.53681530835,51.6459698600097,3,8
2020-08-21,11864.26,11884.99,11480.0,11529.22,14865.38,174085647.68,11883.527142857143,11691.607142857143,11559.363785278982,48.673125381927015,4,8
2020-08-22,11529.22,11693.16,11370.0,11672.93,7946.02,91589656.07,11856.91142857143,11685.076666666666,11570.179615252411,48.23327366339926,5,8
2020-08-23,11672.93,11715.0,11525.62,11650.01,5516.17,64177313.29,11818.507142857143,11712.765714285713,11577.782509037896,49.319001745423144,6,8
2020-08-24,11650.01,11823.62,11592.91,11753.85,7253.02,85159600.13,11739.877142857144,11737.561904761906,11594.550841510478,47.31553998351197,0,8
2020-08-25,11753.85,11769.76,11102.73,11324.92,14348.64,163703446.97,11650.58,11743.65142857143,11568.871713747574,48.79291041235743,1,8
2020-08-26,11324.92,11539.99,11254.89,11463.27,9124.55,104164255.42,11608.35142857143,11729.676190476192,11558.814407676377,48.01216053759131,2,8
2020-08-27,11463.27,11597.92,11125.0,11330.06,13517.39,153202704.08,11532.037142857143,11708.541428571429,11537.028273611959,40.678434087371286,3,8
2020-08-28,11330.06,11550.51,11282.09,11535.0,10373.9,118798848.61,11532.862857142858,11705.135714285714,11536.835104696534,45.459586599081504,4,8
2020-08-29,11535.0,11580.0,11422.21,11474.31,5417.54,62336459.66,11504.488571428572,11690.818095238095,11530.880332820674,42.78462790026355,5,8
2020-08-30,11474.31,11720.0,11463.87,11716.01,5594.23,65010413.01,11513.917142857143,11692.129047619048,11548.511729694896,46.44099202324594,6,8
2020-08-31,11716.01,11784.66,11576.0,11655.0,9123.59,106705075.09,11499.795714285714,11680.475238095238,11558.653469723953,37.14397731592956,0,8
2020-09-01,11655.0,12086.0,11525.09,11924.22,16057.64,190997136.79,11585.41,11705.984285714287,11593.469329750244,49.47173863152027,1,9
2020-09-02,11924.22,11950.0,11160.0,11395.48,19721.44,226366295.39,11575.725714285712,11697.842857142856,11574.613203107363,43.45877329723618,2,9
2020-09-03,11395.48,11474.99,10005.0,10172.52,30364.24,327265874.42,11410.362857142856,11620.536666666667,11441.080517097138,28.28463311820009,3,9
2020-09-04,10172.52,10638.34,9895.22,10483.54,23362.64,241684650.04,11260.154285714287,11558.848095238096,11349.886182135506,36.49424990442342,4,9
2020-09-05,10483.54,10564.8,9813.0,10168.36,22483.78,228331850.28,11073.59,11478.33,11237.359879074982,31.3915665481818,5,9
2020-09-06,10168.36,10358.88,10000.0,10257.86,9516.19,97078953.04,10865.282857142858,11399.235714285713,11144.074176305936,33.06094240124209,6,9
2020-09-07,10257.86,10410.9,9880.0,10375.0,11996.93,121609718.06,10682.425714285715,11307.36619047619,11070.829016657752,33.27689632003184,0,9
2020-09-08,10375.0,10440.91,9819.83,10125.69,15768.19,159015508.67,10425.492857142859,11220.494285714285,10980.815776976062,34.79280846671419,1,9
2020-09-09,10125.69,10349.99,9983.34,10224.56,9645.5,98454165.03,10258.218571428572,11147.431904761903,10908.791417264056,34.133301225313744,2,9
2020-09-10,10224.56,10489.0,10216.41,10343.23,11236.92,116286129.3,10282.605714285715,11075.001904761904,10854.92842514367,37.31238509109142,3,9
2020-09-11,10343.23,10411.44,10200.0,10394.41,7200.29,74202019.63,10269.872857142856,11020.963333333333,10811.06952751094,34.73183425742732,4,9
2020-09-12,10394.41,10483.23,10276.19,10446.52,6495.3,67408994.46,10309.61,10962.562857142857,10776.35052489085,36.21012126302458,5,9
2020-09-13,10446.52,10582.36,10211.0,10336.76,10442.19,108145847.16,10320.881428571429,10900.027142857143,10734.48476061553,30.81534605401886,6,9
2020-09-14,10336.76,10760.62,10253.0,10679.95,13532.95,142731483.31,10364.445714285714,10848.889047619048,10729.290973890242,37.42471336265267,0,9
2020-09-15,10679.95,10950.0,10613.18,10783.75,12634.33,136313592.39,10458.454285714284,10823.119047619048,10734.477547805456,34.63570645276887,1,9
2020-09-16,10783.75,11099.95,10662.02,10959.61,11003.7,120292255.68,10563.46142857143,10799.135238095238,10755.918733728746,43.51103899004036,2,9
2020-09-17,10959.61,11044.0,10735.55,10943.61,8885.38,96688726.36,10649.23,10780.732857142857,10773.794092421247,67.91907380123537,3,9
2020-09-18,10943.61,11039.88,10813.0,10937.52,8660.06,94521441.78,10726.817142857142,10752.281428571428,10789.387036000177,62.29192163148602,4,9
2020-09-19,10937.52,11179.9,10891.78,11080.0,5718.02,63128282.95,10817.314285714285,10733.504761904762,10817.064461143016,77.2300413391001,5,9
2020-09-20,11080.0,11081.37,10759.37,10920.89,6003.79,65443863.73,10900.761428571428,10695.641904761904,10826.952607700825,69.01357559490009,6,9
2020-09-21,10920.89,10994.0,10180.0,10416.82,15004.71,158419181.37,10863.17142857143,10636.680952380952,10787.892359348365,50.9814597512321,0,9
2020-09-22,10416.82,10576.82,10355.0,10531.13,7904.26,82735465.7,10827.082857142857,10570.343333333332,10763.438801315187,60.1588574292157,1,9
2020-09-23,10531.13,10541.25,10135.22,10235.1,8893.24,92269720.61,10723.58142857143,10515.087142857144,10713.120820237551,50.24034734067299,2,9
2020-09-24,10235.1,10795.87,10192.56,10740.01,9678.39,101746917.84,10694.495714285715,10542.110476190477,10715.681694500641,57.69281476598551,3,9
2020-09-25,10740.01,10765.07,10551.0,10690.53,9690.63,103363883.3,10659.211428571429,10551.967142857144,10713.28629502439,55.74499456774796,4,9
2020-09-26,10690.53,10828.0,10654.58,10730.0,3783.4,40564468.59,10609.211428571429,10578.711904761905,10714.87807645064,55.526874005677385,5,9
2020-09-27,10730.0,10806.32,10595.24,10778.2,3880.04,41596039.06,10588.827142857142,10603.49,10720.908735836292,58.81821813823413,6,9
2020-09-28,10778.2,10956.11,10621.22,10695.55,8876.06,96400484.14,10628.645714285714,10618.754285714287,10718.493618137598,50.34783229132289,0,9
2020-09-29,10695.55,10860.79,10636.13,10840.73,8200.78,87991694.35,10672.874285714284,10652.80380952381,10730.13517831497,51.24746041754237,1,9
2020-09-30,10840.73,10847.0,10657.04,10779.63,6318.53,67859725.01,10750.664285714285,10679.235714285714,10734.848970856401,45.85123646891766,2,9
2020-10-01,10779.63,10931.98,10427.75,10617.63,12848.72,137122607.36,10733.181428571426,10692.302380952382,10723.685259346268,42.95963854380839,3,10
2020-10-02,10617.63,10668.56,10363.76,10573.12,10263.48,107899052.65,10716.408571428572,10700.81238095238,10709.3457108371,42.25833864457192,4,10
2020-10-03,10573.12,10606.36,10498.02,10551.65,3211.7,33897203.4,10690.929999999998,10705.818571428572,10694.327071709757,38.16680029921746,5,10
2020-10-04,10551.65,10697.0,10521.87,10671.11,3569.26,37893152.28,10675.631428571429,10721.74,10692.115922023113,44.30464602980613,6,10
2020-10-05,10671.11,10800.0,10621.12,10795.0,6081.39,65153981.6,10689.83857142857,10727.218571428572,10701.91440563996,60.431630862930724,0,10
2020-10-06,10795.0,10800.0,10524.0,10602.66,7596.36,80961943.52,10655.828571428572,10718.595238095239,10692.46160510282,51.89163744453085,1,10
2020-10-07,10602.66,10683.75,10546.78,10670.47,6108.04,64875348.24,10640.234285714285,10704.826666666668,10690.367166521599,63.09407087045175,2,10
2020-10-08,10670.47,10963.16,10532.11,10933.09,11301.25,122172982.08,10685.300000000001,10704.325714285715,10713.483626852876,56.797729865228334,3,10
2020-10-09,10933.09,11111.11,10834.49,11057.07,10098.4,111238561.22,10754.435714285715,10710.01857142857,10746.206138581174,62.261487408676054,4,10
2020-10-10,11057.07,11498.98,11055.75,11299.5,9312.76,105650579.81,10861.27142857143,10720.470952380952,10798.900792049633,66.77328526660537,5,10
2020-10-11,11299.5,11444.25,11276.28,11374.01,5163.46,58665698.06,10961.685714285715,10742.048095238095,10853.673097568715,67.28037356071808,6,10
2020-10-12,11374.01,11736.02,11187.6,11535.46,11056.92,127004824.49,11067.465714285716,10795.316666666666,10918.605183514552,73.29524337817223,0,10
2020-10-13,11535.46,11561.45,11312.59,11428.22,8639.21,98805190.83,11185.402857142855,10838.035238095237,10967.139927941736,66.64456797048973,1,10
2020-10-14,11428.22,11556.37,11290.83,11427.7,7078.7,80709381.28,11293.578571428572,10894.825714285715,11011.002791947285,69.01357211174555,2,10
2020-10-15,11427.7,11641.38,11263.15,11509.34,8538.51,97621210.12,11375.9,10931.460476190476,11058.463478428495,77.4563234741698,3,10
2020-10-16,11509.34,11550.01,11201.0,11328.95,9505.27,107826108.18,11414.74,10961.861428571428,11084.224099530544,71.47549367807929,4,10
2020-10-17,11328.95,11421.0,11264.75,11367.89,3586.15,40672931.85,11424.509999999998,10992.237142857142,11111.239899575254,72.96395494086275,5,10
2020-10-18,11367.89,11523.0,11350.37,11514.2,4352.09,49782969.76,11444.537142857142,11027.284761904762,11149.617051996658,73.3663327919649,6,10
2020-10-19,11514.2,11833.0,11416.04,11760.45,10313.23,120144687.67,11476.67857142857,11077.994285714285,11207.791618473168,75.05800885575916,0,10
2020-10-20,11760.45,12050.0,11685.0,11923.83,13840.02,164444492.84,11547.480000000001,11129.570476190476,11275.985750047152,84.8139891539788,1,10
2020-10-21,11923.83,13250.04,11900.01,12808.0,32404.63,409081587.38,11744.665714285715,11226.159523809523,11421.891869090281,89.38216468975587,2,10
2020-10-22,12808.0,13200.0,12698.02,12987.02,20337.74,263335938.37,11955.762857142856,11338.987619047619,11570.951691081682,89.0446843051749,3,10
2020-10-23,12987.02,13037.0,12722.72,12937.09,10450.87,134964610.58,12185.497142857144,11451.557619047619,11701.060101454856,86.77401434953725,4,10
2020-10-24,12937.09,13175.0,12884.31,13126.24,7915.35,103341833.34,12436.69,11574.157142857144,11836.791520363917,86.49246873626599,5,10
2020-10-25,13126.24,13361.0,12890.76,13045.0,9276.18,121268261.78,12655.375714285716,11687.199523809524,11951.858994614973,83.2915609073848,6,10
2020-10-26,13045.0,13250.0,12785.0,13068.79,12275.36,160073177.38,12842.281428571428,11795.475238095238,12058.233376080214,82.32186747724472,0,10
2020-10-27,13068.79,13793.72,13061.28,13793.72,17286.04,232949691.72,13109.408571428574,11947.430476190475,12223.517816453526,89.56135480288734,1,10
2020-10-28,13793.72,13863.87,12891.57,13281.05,21099.11,281668280.5,13176.987142857144,12071.743809523809,12324.235167267476,76.46274355261993,2,10
2020-10-29,13281.05,13650.0,12976.29,13460.0,15796.08,210875679.4,13244.555714285714,12192.072857142857,12432.403246575335,77.09912423036742,3,10
2020-10-30,13460.0,13687.82,13131.31,13571.51,15664.29,210324601.64,13335.187142857143,12311.808095238095,12540.88960404435,81.76214648295866,4,10
2020-10-31,13571.51,14098.92,13424.73,13804.81,12166.3,167657774.03,13432.125714285716,12431.108571428573,12661.262975087746,82.71384846694947,5,10
2020-11-01,13804.81,13906.74,13630.05,13771.59,6252.01,86099547.36,13535.924285714285,12545.279047619048,12767.00840603177,81.25271700756747,6,11
2020-11-02,13771.59,13840.0,13215.0,13563.22,12191.83,165244082.19,13606.557142857142,12641.839047619047,12842.838081647791,75.2232323995489,0,11
2020-11-03,13563.22,14081.45,13290.0,14035.8,13965.79,190805959.3,13641.14,12766.009523809524,12956.453502443239,77.19627179145107,1,11
2020-11-04,14035.8,14273.6,13530.01,14161.48,16894.78,235548287.63,13766.915714285715,12896.189523809522,13071.217930781979,71.66025464578118,2,11
2020-11-05,14161.48,15775.0,14115.0,15608.21,31865.97,476048243.04,14073.802857142857,13091.373809523808,13312.836223088458,79.84016575403285,3,11
2020-11-06,15608.21,15977.67,15190.36,15599.95,25150.39,392072079.8,14363.58,13294.75476190476,13530.65658279432,80.60491267429515,4,11
2020-11-07,15599.95,15779.24,14310.0,14834.09,23552.07,355744666.43,14510.619999999999,13459.811904761904,13654.79309871867,67.33122390701206,5,11
2020-11-08,14834.09,15666.0,14721.9,15482.9,11856.33,180688214.51,14755.092857142856,13648.797619047618,13828.898517888321,72.18426617843507,6,11
2020-11-09,15482.9,15856.9,14817.14,15342.25,21951.28,336881442.54,15009.24,13819.359523809524,13973.027230470387,70.25707829607664,0,11
2020-11-10,15342.25,15481.06,15090.08,15315.03,13489.68,206566087.36,15191.98714285714,13980.845238095239,14100.837018044636,65.4799432619495,1,11
2020-11-11,15315.03,16000.0,15293.04,15705.79,15257.35,239017499.13,15412.602857142858,14118.835238095236,14253.689682992766,75.30040276299592,2,11
2020-11-12,15705.79,16370.89,15446.82,16310.81,22153.74,353634687.04,15512.974285714286,14277.11095238095,14449.605903660122,77.3172325636215,3,11
2020-11-13,16310.81,16491.92,15975.0,16339.56,14593.52,237577677.84,15618.632857142857,14439.133333333333,14629.601531882967,76.95167286245355,4,11
2020-11-14,16339.56,16339.6,15708.24,16082.01,9205.92,147343001.28,15796.907142857144,14579.884285714286,14767.926147894113,72.06820093575686,5,11
2020-11-15,16082.01,16175.6,15796.09,15966.89,6250.08,99871183.48,15866.048571428571,14719.021904761907,14882.113181428007,70.9420837339927,6,11
2020-11-16,15966.89,16892.0,15879.0,16726.64,13948.3,230080727.32,16063.818571428574,14893.205238095237,15057.782402244387,77.30504044718046,0,11
2020-11-17,16726.64,17880.0,16575.42,17679.36,25230.22,436552576.81,16401.579999999998,15078.235714285714,15307.456459173494,79.04216245169685,1,11
2020-11-18,17679.36,18488.0,17205.02,17782.91,32425.99,579126201.48,16698.31142857143,15292.61,15543.21393925221,78.9679638443387,2,11
2020-11-19,17782.91,18193.29,17356.0,17821.58,17141.49,306201497.88,16914.135714285712,15500.304285714286,15760.201183132951,72.85269137607408,3,11
2020-11-20,17821.58,18830.3,17764.76,18675.25,17901.93,329518026.36,17247.805714285714,15743.339523809524,16037.824879977432,77.03275258873789,4,11
2020-11-21,18675.25,18980.0,18350.0,18721.21,13604.27,254862327.16,17624.83428571429,15977.453809523811,16293.385367598628,89.12000322048227,5,11
2020-11-22,18721.21,18773.56,17610.77,18437.66,15423.84,283265099.36,17977.80142857143,16199.647619047619,16497.6019992559,82.096442708356,6,11
2020-11-23,18437.66,18777.77,18001.0,18384.82,17655.66,325096219.05,18214.684285714284,16429.24761904762,16677.337046945817,83.69304981251926,0,11
2020-11-24,18384.82,19469.0,18052.02,19172.84,26622.85,504928989.8,18428.03857142857,16673.868571428575,16915.00399485574,86.56047369847592,1,11
2020-11-25,19172.84,19500.0,18502.0,18721.93,20485.39,390239099.62,18562.184285714287,16891.032857142858,17087.092185821857,78.26175769478719,2,11
2020-11-26,18721.93,18915.48,16200.0,17170.0,48644.14,836376131.74,18469.10142857143,16965.40380952381,17094.98816812454,56.83742931311366,3,11
2020-11-27,17170.0,17475.0,16400.0,17153.95,23333.98,394686404.91,18251.772857142856,17039.40380952381,17100.603580684106,56.49403775582948,4,11
2020-11-28,17153.95,17933.25,16880.0,17739.85,13157.95,229697377.25,18111.57857142857,17177.773333333334,17161.484192047526,62.561982469114845,5,11
2020-11-29,17739.85,18359.0,17535.26,18202.04,8932.25,160939787.0,18077.91857142857,17307.25619047619,17260.584745185857,66.09014773147743,6,11
2020-11-30,18202.04,19873.23,18201.47,19713.94,27293.48,523315326.78,18267.792857142857,17515.431904761906,17494.23762659673,69.40344459369229,0,11
2020-12-01,19713.94,19915.14,18109.0,18782.97,30442.87,582130988.64,18212.097142857143,17680.571904761906,17616.974043111328,57.18860203931419,1,12
2020-12-02,18782.97,19340.0,18335.0,19225.63,16227.14,306828418.34,18284.054285714286,17848.183333333334,17770.179372338822,58.99987773261371,2,12
2020-12-03,19225.63,19625.64,18885.0,19448.64,14648.24,282782227.99,18609.574285714283,17997.60380952381,17930.03276544941,59.92162994111879,3,12
2020-12-04,19448.64,19546.46,18576.05,18658.1,16382.88,312149420.62,18824.452857142856,18108.010476190477,17999.372502073275,49.89460979815471,4,12
2020-12-05,18658.1,19189.98,18501.0,19158.96,7082.22,134144546.11,19027.182857142856,18254.531904761905,18109.809406637723,52.547626502532204,5,12
2020-12-06,19158.96,19430.25,18878.0,19375.6,6665.28,127806164.65,19194.834285714285,18416.85142857143,18230.360891719843,55.50148866433142,6,12
2020-12-07,19375.6,19432.57,18901.0,19177.71,8977.45,172062338.81,19118.23,18533.569047619047,18320.584616317952,54.572886231799636,0,12
2020-12-08,19177.71,19299.51,18200.0,18316.22,15161.86,284778868.07,19051.551428571427,18563.895714285714,18320.168938573384,45.10107583947734,1,12
2020-12-09,18316.22,18647.33,17639.0,18546.55,20667.37,376899240.45,18954.54,18600.259523809524,18341.729039661634,48.97105965953092,2,12
2020-12-10,18546.55,18556.42,17905.0,18253.44,14899.2,272051111.83,18783.797142857144,18620.824285714287,18333.32055969386,57.45807140870705,3,12
2020-12-11,18253.44,18293.08,17580.0,18042.15,16953.63,303817312.01,18695.804285714286,18590.676666666666,18305.590030199208,55.954056829669206,4,12
2020-12-12,18042.15,18955.34,18023.57,18821.28,8616.17,159377387.76,18647.56428571429,18595.441904761905,18354.703360656426,57.06631329546095,5,12
2020-12-13,18821.28,19421.03,18730.0,19166.65,10624.2,203639113.48,18617.714285714286,18630.155714285716,18432.03161202248,56.40070124310072,6,12
2020-12-14,19166.65,19349.98,18967.68,19272.37,9102.37,174475001.2,18631.237142857142,18672.420000000002,18512.06383944891,46.39770533903517,0,12
2020-12-15,19272.37,19565.0,19051.27,19444.6,15345.21,297157881.18,18792.434285714287,18685.36095238095,18600.876807120443,56.16011857876791,1,12
2020-12-16,19444.6,21569.94,19300.0,21359.65,33350.24,683214857.62,19194.305714285718,18810.966666666667,18863.61711120421,65.59349726568325,2,12
2020-12-17,21359.65,23776.94,21252.01,22826.48,53602.35,1220829305.76,19847.597142857143,19080.322857142855,19241.032624422856,70.88572530940534,3,12
2020-12-18,22826.48,23280.0,22329.0,23137.76,24829.24,567474471.01,20575.54142857143,19365.266190476188,19612.149517334965,79.44347606615824,4,12
2020-12-19,23137.76,24200.0,22770.0,23849.99,20577.66,484522383.18,21293.928571428572,19656.225238095238,20015.75337282687,79.99920701814526,5,12
2020-12-20,23849.99,24300.0,23100.0,23476.51,14963.42,353585972.46,21909.622857142855,19907.390476190478,20345.349242081455,75.70964825720996,6,12
2020-12-21,23476.51,24118.75,21913.84,22729.4,25728.64,593836195.52,22403.484285714287,20050.983809523812,20572.401695216555,70.83188166083067,0,12
2020-12-22,22729.4,23839.78,22380.05,23823.27,18597.65,430615870.63,23029.00857142857,20290.998095238094,20882.008200434026,81.44359446067904,1,12
2020-12-23,23823.27,24090.0,22600.0,23228.35,23412.12,549434558.86,23295.965714285714,20481.60380952381,21105.469324202215,75.66320456234747,2,12
2020-12-24,23228.35,23785.0,22712.89,23717.96,16440.75,381397356.7,23423.32,20684.904761904763,21354.27795999248,79.32200916064615,3,12
2020-12-25,23717.96,24770.95,23416.0,24704.71,15792.48,380911756.2,23647.170000000002,20972.838571428572,21673.36672570748,83.00394904483838,4,12
2020-12-26,24704.71,26822.0,24490.01,26475.35,24782.44,635368892.57,24022.221428571425,21321.238095238095,22130.698466116293,84.52416714704164,5,12
2020-12-27,26475.35,28387.0,25772.55,26258.65,33627.01,908018891.18,24419.670000000002,21649.00238095238,22523.83670743855,82.36458624258654,6,12
2020-12-28,26258.65,27477.0,26086.19,27040.36,21265.71,573420317.17,25035.52142857143,22023.414285714287,22953.981782920593,83.38942661065077,0,12
2020-12-29,27040.36,27396.77,25833.73,27366.35,20668.1,550943087.25,25541.675714285713,22454.37285714286,23374.207327404347,83.60612480559843,1,12
2020-12-30,27366.35,29018.26,27311.73,28897.42,28181.5,795000620.42,26351.542857142857,22947.27142857143,23900.227581937266,83.05404488085183,2,12
2020-12-31,28897.42,29321.9,28000.0,28990.08,28813.89,830475676.52,27104.702857142856,23458.54,24384.975431276573,80.73188924633179,3,12
2021-01-01,28990.08,29688.88,28700.0,29412.84,22211.25,650104511.61,27777.29285714286,24000.001428571428,24863.8196759169,80.94373489817053,4,1
2021-01-02,29412.84,33300.0,29039.0,32225.91,46675.25,1469812736.57,28598.801428571427,24638.317142857144,25564.971135353386,84.21440907687204,5,1
2021-01-03,32225.91,34810.0,32008.62,33080.66,36951.72,1237586305.91,29573.374285714286,25300.889047619043,26280.75102722449,87.74738417543065,6,1
2021-01-04,33080.66,33666.99,27678.0,32019.99,46045.39,1448151054.29,30284.75,25907.918571428574,26827.34521510787,85.63662767727617,0,1
2021-01-05,32019.99,34499.67,29891.13,34030.64,42282.57,1368747988.8,31236.791428571432,26602.491904761908,27513.3732898595,86.58044216041485,1,1
2021-01-06,34030.64,37000.0,33352.54,36859.26,45744.1,1603398758.75,32374.197142857145,27340.56857142857,28403.45773844431,92.10800925511178,2,1
2021-01-07,36859.26,40425.0,36200.0,39505.56,50346.31,1930513920.65,33876.40857142857,28134.810476190476,29460.800810973426,93.0359485212901,3,1
2021-01-08,39505.56,41986.37,36565.08,40665.15,48522.48,1931739934.6,35483.881428571425,28969.448095238098,30527.881686118813,93.10095824075165,4,1
2021-01-09,40665.15,41406.94,38800.0,40257.43,27152.97,1095408324.56,36631.24142857143,29750.754761904762,31454.50533505988,90.17569696354883,5,1
2021-01-10,40257.43,41452.12,34444.0,38171.57,43736.57,1690679754.61,37358.51428571429,30450.519523809526,32094.22577933989,81.31448651047081,6,1
2021-01-11,38171.57,38273.88,30100.0,35452.59,102503.16,3459878893.44,37848.885714285716,31056.385714285712,32414.06999083133,70.06859684455468,0,1
2021-01-12,35452.59,36604.51,32500.0,34038.98,48227.63,1673173389.3,37850.07714285714,31542.848095238092,32568.82332503787,65.13321276893957,1,1
2021-01-13,34038.98,37888.0,32309.04,37393.66,39608.74,1377292178.39,37926.42,32217.386666666665,33028.33157979617,67.79695952060166,2,1
2021-01-14,37393.66,40127.66,36751.11,39125.14,31868.76,1230770922.26,37872.07428571429,32951.061904761904,33608.980000767966,69.86585774130748,3,1
2021-01-15,39125.14,39697.0,34298.93,36754.67,36421.06,1337835538.99,37313.434285714284,33524.869523809524,33908.56952450435,63.36995496504464,4,1
2021-01-16,36754.67,37948.0,35372.59,36006.94,20861.43,766165524.9,36706.22142857143,33978.75476190476,34108.41433169442,57.44557839338257,5,1
2021-01-17,36006.94,36860.0,33850.03,35820.0,19182.05,681054039.83,36370.282857142854,34434.05714285715,34271.42249058066,55.53999668329065,6,1
2021-01-18,35820.0,37402.0,34736.46,36624.23,16609.64,598753628.75,36537.66,34890.4319047619,34495.49939623965,59.4091354591476,0,1
2021-01-19,36624.23,37857.0,35895.11,35917.28,18904.78,697034549.6,36805.98857142857,35297.619047619046,34630.90707278825,54.07250133401487,1,1
2021-01-20,35917.28,36415.34,33387.01,35503.09,25445.71,889468362.78,36535.90714285714,35612.17476190477,34713.97211347508,46.731920459710054,2,1
2021-01-21,35503.09,35628.24,30011.0,30855.95,50473.11,1619318464.43,35354.59428571429,35701.025714285715,34346.541436001266,30.98950881269404,3,1
2021-01-22,30855.95,33867.0,28732.0,32984.93,48155.72,1504958753.97,34816.060000000005,35871.125238095236,34216.8641563821,33.80995625440575,4,1
2021-01-23,32984.93,33488.79,31432.19,32112.01,16139.81,521652721.94,34259.641428571435,35865.701428571425,34016.40185577428,33.15959702549105,5,1
2021-01-24,32112.01,33086.53,30931.21,32288.56,13618.8,436743189.16,33755.15,35827.98238095239,33851.84548855769,36.794501422007336,6,1
2021-01-25,32288.56,34888.0,31920.8,32261.87,23045.66,770218182.9,33131.955714285716,35839.50047619048,33700.41925155219,41.85315913751829,0,1
2021-01-26,32261.87,32960.37,30830.0,32510.82,23535.84,752630885.99,32645.318571428572,35767.1280952381,33587.1240847377,45.85142714424554,1,1
2021-01-27,32510.82,32584.62,29156.0,30407.13,46207.09,1422215502.61,31917.324285714287,35459.88380952381,33284.267505238866,29.651171934844413,2,1
2021-01-28,30407.13,34000.0,29902.14,33488.99,36007.06,1150864289.69,32293.472857142857,35173.380476190476,33303.764885692304,34.78138539710724,3,1
2021-01-29,33488.99,38664.33,31990.0,34262.11,74598.85,2640851391.22,32475.92714285714,34868.473809523806,33395.035848959706,42.63425284014011,4,1
