time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2020-06-14,231.34,238.59,229.75,238.17,108186.67,25293030.5,force_direct,
2020-06-15,230.98,234.0,217.79,231.34,240181.58,54545366.7,force_direct,
2020-06-16,235.34,236.02,228.78,230.98,86465.31,20159956.75,force_direct,
2020-06-17,233.71,237.0,227.5,235.34,89376.41,20776500.28,force_direct,
2020-06-18,231.05,234.5,227.37,233.71,64198.38,14853154.1,force_direct,
2020-06-19,228.66,231.9,226.43,231.05,66279.26,15193870.55,force_direct,
2020-06-20,228.8,230.67,225.5,228.66,44776.95,10206648.43,force_direct,
2020-06-21,227.81,231.29,226.86,228.8,44083.17,10111174.17,force_direct,
2020-06-22,243.23,246.95,227.2,227.81,166917.8,39993243.41,force_direct,
2020-06-23,243.12,244.8,240.73,243.23,73617.26,17894282.93,force_direct,
2020-06-24,234.44,249.04,230.66,243.12,145340.39,34652653.21,force_direct,
2020-06-25,232.29,235.24,227.05,234.44,115573.18,26839418.9,force_direct,
2020-06-26,229.44,233.25,227.3,232.29,82720.57,19041898.76,force_direct,
2020-06-27,220.76,231.1,215.16,229.44,131871.65,29352229.5,force_direct,
2020-06-28,224.76,227.93,217.35,220.76,67155.36,14968736.02,force_direct,
2020-06-29,227.81,229.98,220.98,224.76,81211.45,18301205.36,force_direct,
2020-06-30,225.48,228.69,222.93,227.81,57678.36,13032228.8,force_direct,
2020-07-01,231.03,232.77,224.11,225.48,91282.48,20889580.06,force_direct,
2020-07-02,226.48,232.15,222.78,231.03,89324.15,20337118.63,force_direct,
2020-07-03,225.06,228.26,224.31,226.48,67562.69,15318250.99,force_direct,
2020-07-04,229.34,231.04,224.5,225.06,50799.0,11554613.61,force_direct,
2020-07-05,227.67,229.93,223.5,229.34,45635.09,10317594.16,force_direct,
2020-07-06,241.65,241.99,227.08,227.67,140881.47,33282090.89,force_direct,
2020-07-07,239.37,243.82,234.55,241.65,84359.16,20169767.89,force_direct,
2020-07-08,247.14,249.0,237.91,239.37,135216.77,33041492.07,force_direct,
2020-07-09,242.0,247.67,237.04,247.14,107698.31,26143830.67,force_direct,
2020-07-10,241.2,242.12,235.56,242.0,71281.88,17024839.35,force_direct,
2020-07-11,239.17,241.58,237.43,241.2,38867.95,9305421.94,force_direct,
2020-07-12,242.81,243.9,236.51,239.17,61521.88,14743611.91,force_direct,
2020-07-13,239.44,245.37,236.97,242.81,123671.07,29867537.08,force_direct,
2020-07-14,240.43,242.01,236.66,239.44,70522.18,16913881.03,force_direct,
2020-07-15,238.33,241.44,236.36,240.43,116172.67,27708129.92,force_direct,
2020-07-16,233.41,239.16,229.77,238.33,143676.51,33489124.82,force_direct,
2020-07-17,232.7,234.55,230.87,233.41,77645.46,18056699.14,force_direct,
2020-07-18,235.79,236.97,232.24,232.7,48332.62,11340876.85,force_direct,
2020-07-19,239.17,240.0,233.28,235.79,47616.5,11223607.66,force_direct,
2020-07-20,236.1,239.8,233.85,239.17,75335.43,17901284.74,force_direct,
2020-07-21,245.88,247.18,235.77,236.1,132057.63,32128366.77,force_direct,
2020-07-22,264.28,269.49,241.62,245.88,152742.75,38781644.27,force_direct,
2020-07-23,275.68,282.6,260.1,264.28,309092.34,84135656.49,force_direct,
2020-07-24,279.59,287.8,268.39,275.68,180943.23,50383563.44,force_direct,
2020-07-25,305.66,310.0,279.59,279.59,245086.41,71827986.76,force_direct,
2020-07-26,311.35,319.86,300.21,305.66,238205.02,73607673.89,force_direct,
2020-07-27,322.24,334.34,311.35,311.35,412079.38,133118279.61,force_direct,
2020-07-28,317.59,327.34,306.29,322.24,208395.56,66214462.85,force_direct,
2020-07-29,318.16,325.85,312.66,317.59,166994.96,53548502.57,force_direct,
2020-07-30,335.31,342.4,314.52,318.16,175330.88,57434377.52,force_direct,
2020-07-31,346.86,349.74,328.35,335.31,199448.48,68084062.83,force_direct,
2020-08-01,387.4,394.0,343.75,346.86,308505.5,113793668.13,force_direct,
2020-08-02,372.21,415.0,325.75,387.4,573146.54,216595593.54,force_direct,
2020-08-03,386.22,399.69,366.34,372.21,246596.57,95797299.23,force_direct,
2020-08-04,389.82,403.64,380.67,386.22,250989.95,98152581.76,force_direct,
2020-08-05,401.21,408.0,383.86,389.82,208377.11,82612532.57,force_direct,
2020-08-06,395.28,404.03,391.0,401.21,147321.26,58496862.22,force_direct,
2020-08-07,379.75,398.57,362.88,395.28,258109.56,98788837.44,force_direct,
2020-08-08,397.51,400.06,376.18,379.75,109615.58,42513634.02,force_direct,
2020-08-09,390.41,401.0,384.02,397.51,144028.35,56651280.49,force_direct,
2020-08-10,395.78,400.21,385.44,390.41,198449.17,78481473.42,force_direct,
2020-08-11,378.88,398.3,364.77,395.78,231283.22,88435533.9,force_direct,
2020-08-12,387.27,389.57,365.19,378.88,193171.51,73832949.23,force_direct,
2020-08-13,424.94,432.94,376.46,387.27,363868.53,146952407.32,force_direct,
2020-08-14,438.83,445.45,417.52,424.94,320572.96,138109915.29,force_direct,
2020-08-15,432.55,443.33,428.0,438.83,170960.9,74462098.27,force_direct,
2020-08-16,433.7,437.0,412.51,432.55,198013.69,84613275.17,force_direct,
2020-08-17,431.5,447.5,420.5,433.7,221838.37,95984239.54,force_direct,
2020-08-18,422.31,434.27,414.44,431.5,148682.31,63361537.11,force_direct,
2020-08-19,407.59,426.97,393.75,422.31,212936.97,86992133.37,force_direct,
2020-08-20,415.92,419.58,402.3,407.59,146536.51,60511084.15,force_direct,
2020-08-21,388.05,418.92,385.0,415.92,218376.51,87866879.13,force_direct,
2020-08-22,395.62,399.73,379.53,388.05,145453.09,56452597.42,force_direct,
2020-08-23,390.67,400.0,383.67,395.62,79935.57,31289267.28,force_direct,
2020-08-24,407.98,411.97,387.72,390.67,153519.05,61851324.38,force_direct,
2020-08-25,383.33,409.31,369.36,407.98,189583.79,73142968.1,force_direct,
2020-08-26,386.1,393.5,377.56,383.33,131416.52,50707202.89,force_direct,
2020-08-27,383.25,397.15,371.5,386.1,121892.72,46691726.65,force_direct,
2020-08-28,395.47,398.16,379.67,383.25,123755.42,48475576.84,force_direct,
2020-08-29,398.58,405.82,392.34,395.47,89963.77,36026445.43,force_direct,
2020-08-30,428.94,429.9,398.24,398.58,170379.45,70629327.45,force_direct,
2020-08-31,433.89,439.0,418.16,428.94,168595.46,72689389.78,force_direct,
2020-09-01,475.57,488.95,429.66,433.89,333743.62,155905184.67,force_direct,
2020-09-02,440.02,481.2,420.58,475.57,320308.05,143499346.4,force_direct,
2020-09-03,382.87,451.0,370.0,440.02,407832.29,167034683.88,force_direct,
2020-09-04,388.76,400.5,359.0,382.87,286065.77,110223109.47,force_direct,
2020-09-05,335.25,394.38,310.0,388.76,608176.62,209492556.63,force_direct,
2020-09-06,352.77,360.61,316.43,335.25,266338.83,90894436.43,force_direct,
2020-09-07,353.71,358.66,323.17,352.77,215514.09,74062208.35,force_direct,
2020-09-08,337.48,357.01,325.36,353.71,209226.71,71051301.01,force_direct,
2020-09-09,351.1,359.41,330.6,337.48,166730.15,58131551.32,force_direct,
2020-09-10,368.06,377.79,350.23,351.1,217240.44,79853893.36,force_direct,
2020-09-11,373.93,375.38,355.81,368.06,132464.59,48547455.84,force_direct,
2020-09-12,387.81,388.25,364.88,373.93,109437.79,41232129.58,force_direct,
2020-09-13,366.58,390.41,353.58,387.81,164465.94,60951436.23,force_direct,
2020-09-14,377.28,384.61,355.66,366.58,190573.66,70885801.26,force_direct,
2020-09-15,364.2,382.76,362.5,377.28,170054.96,63109192.52,force_direct,
2020-09-16,365.23,373.37,355.0,364.2,130167.8,47415953.5,force_direct,
2020-09-17,389.45,394.55,363.4,365.23,212965.29,81477996.1,force_direct,
2020-09-18,384.64,392.69,375.19,389.45,163353.49,62559039.93,force_direct,
2020-09-19,385.23,388.43,377.2,384.64,70257.88,26954423.51,force_direct,
2020-09-20,370.69,385.31,364.89,385.23,89803.37,33517779.24,force_direct,
2020-09-21,340.11,376.76,331.0,370.69,266795.43,93015594.98,force_direct,
2020-09-22,344.26,346.84,335.57,340.11,125988.9,43099317.04,force_direct,
2020-09-23,320.63,344.64,313.0,344.26,190725.11,63164945.19,force_direct,
2020-09-24,349.14,353.14,316.65,320.63,183245.45,61937207.18,force_direct,
2020-09-25,352.11,358.12,337.63,349.14,126913.45,44179663.01,force_direct,
2020-09-26,354.13,356.5,346.03,352.11,61035.01,21506689.45,force_direct,
2020-09-27,357.55,362.86,347.05,354.13,80085.26,28495889.95,force_direct,
2020-09-28,353.91,368.52,351.88,357.55,104212.38,37596336.63,force_direct,
2020-09-29,359.9,360.59,350.19,353.91,116581.14,41392885.42,force_direct,
2020-09-30,359.89,361.51,351.38,359.9,61528.37,21916967.26,force_direct,
2020-10-01,352.9,370.25,345.01,359.89,123288.4,44103615.42,force_direct,
2020-10-02,345.7,354.25,334.19,352.9,152553.41,52278354.28,force_direct,
2020-10-03,346.18,351.2,343.71,345.7,39972.15,13887519.75,force_direct,
2020-10-04,352.48,354.35,344.08,346.18,57672.7,20146359.5,force_direct,
2020-10-05,353.73,356.12,348.69,352.48,53291.56,18790798.17,force_direct,
2020-10-06,340.78,355.33,336.73,353.73,101113.66,34955029.58,force_direct,
2020-10-07,341.68,342.83,332.87,340.78,95554.37,32391398.0,force_direct,
2020-10-08,351.25,353.34,334.29,341.68,88039.98,30476031.91,force_direct,
2020-10-09,365.36,368.7,347.15,351.25,116241.02,41844874.46,force_direct,
2020-10-10,370.75,380.81,365.02,365.36,117309.73,43868505.11,force_direct,
2020-10-11,374.38,377.49,369.02,370.75,55925.57,20883693.75,force_direct,
2020-10-12,386.74,395.18,365.77,374.38,111464.68,42533815.5,force_direct,
2020-10-13,381.37,387.88,374.29,386.74,84543.62,32252746.04,force_direct,
2020-10-14,378.97,387.63,373.29,381.37,80200.72,30472268.06,force_direct,
2020-10-15,377.94,381.99,370.06,378.97,68915.1,25953570.47,force_direct,
2020-10-16,365.57,380.0,361.38,377.94,106263.28,39154201.96,force_direct,
2020-10-17,368.48,370.57,363.56,365.57,41868.07,15368419.34,force_direct,
2020-10-18,378.58,378.69,367.31,368.48,42509.21,15890899.13,force_direct,
2020-10-19,379.36,384.69,372.89,378.58,69957.46,26549664.85,force_direct,
2020-10-20,368.81,380.9,363.01,379.36,84940.27,31585042.86,force_direct,
2020-10-21,391.53,402.62,368.06,368.81,249849.81,97265087.26,force_direct,
2020-10-22,414.7,421.47,391.33,391.53,182333.39,74773393.72,force_direct,
2020-10-23,409.52,419.48,401.51,414.7,124843.17,51383686.73,force_direct,
2020-10-24,412.58,417.0,407.4,409.52,68349.2,28202928.93,force_direct,
2020-10-25,406.46,417.86,402.92,412.58,53762.84,22007945.94,force_direct,
2020-10-26,393.12,411.47,382.21,406.46,129676.34,51435493.12,force_direct,
2020-10-27,405.91,411.77,390.35,393.12,108791.21,43728768.58,force_direct,
2020-10-28,388.63,409.52,380.5,405.91,128491.66,50288923.62,force_direct,
2020-10-29,387.6,394.0,380.75,388.63,104421.74,40621724.55,force_direct,
2020-10-30,382.77,392.16,373.4,387.6,107710.17,41096191.28,force_direct,
2020-10-31,386.74,394.0,380.76,382.77,76755.21,29746971.75,force_direct,
2020-11-01,396.91,397.65,385.09,386.74,49385.47,19302842.4,force_direct,
2020-11-02,383.33,404.57,378.36,396.91,128275.51,50078190.15,force_direct,
2020-11-03,388.32,390.35,370.5,383.33,105339.73,40036204.1,force_direct,
2020-11-04,403.18,409.0,376.64,388.32,214751.18,84775172.08,force_direct,
2020-11-05,417.17,421.25,396.43,403.18,248936.21,102384016.37,force_direct,
2020-11-06,456.65,458.92,415.57,417.17,357787.28,156888862.02,force_direct,
2020-11-07,435.85,468.98,423.0,456.65,297287.76,133548447.46,force_direct,
2020-11-08,454.61,460.57,432.65,435.85,111201.15,49826564.87,force_direct,
2020-11-09,444.81,460.0,433.83,454.61,171387.94,76889813.08,force_direct,
2020-11-10,450.89,455.51,439.36,444.81,132863.68,59636567.17,force_direct,
2020-11-11,463.79,476.8,449.95,450.89,195691.95,91202073.9,force_direct,
2020-11-12,462.98,470.56,452.07,463.79,180116.98,83028703.0,force_direct,
2020-11-13,477.14,478.31,457.64,462.98,134796.06,63134323.65,force_direct,
2020-11-14,461.16,478.0,452.17,477.14,114594.78,53151676.3,force_direct,
2020-11-15,448.58,463.24,439.77,461.16,89217.76,40271537.09,force_direct,
2020-11-16,460.85,466.21,445.91,448.58,112980.16,51758619.89,force_direct,
2020-11-17,482.68,485.0,460.05,460.85,196041.74,93085589.44,force_direct,
2020-11-18,478.96,495.68,456.5,482.68,296492.09,141725114.13,force_direct,
2020-11-19,471.92,480.99,465.18,478.96,131594.48,62514643.51,force_direct,
2020-11-20,510.43,514.73,471.07,471.92,296509.77,148050947.53,force_direct,
2020-11-21,553.07,554.28,502.82,510.43,287728.13,152377307.54,force_direct,
2020-11-22,560.82,581.8,511.16,553.07,403902.16,222417077.41,force_direct,
2020-11-23,609.26,611.43,550.0,560.82,444784.88,262077980.75,force_direct,
2020-11-24,605.45,623.22,587.25,609.26,387474.18,235719107.11,force_direct,
2020-11-25,568.79,606.49,554.0,605.45,255508.18,149934490.93,force_direct,
2020-11-26,520.34,577.0,480.08,568.79,614151.08,317534432.5,force_direct,
2020-11-27,519.07,531.41,493.51,520.34,199205.09,102226369.92,force_direct,
2020-11-28,538.11,548.83,505.01,519.07,166450.44,88103048.69,force_direct,
2020-11-29,576.76,577.55,531.0,538.11,139940.82,77615972.14,force_direct,
2020-11-30,617.0,617.0,571.11,576.76,313418.99,187497774.93,force_direct,
2020-12-01,586.03,636.53,563.01,617.0,373179.8,223712212.42,force_direct,
2020-12-02,597.35,604.96,575.08,586.03,136242.16,80647549.88,force_direct,
2020-12-03,616.65,624.57,586.11,597.35,168346.28,102521957.04,force_direct,
2020-12-04,567.6,620.56,566.0,616.65,195480.71,115940231.25,force_direct,
2020-12-05,597.29,597.88,561.15,567.6,95956.77,56012990.79,force_direct,
2020-12-06,601.95,607.46,583.31,597.29,101652.73,60698542.43,force_direct,
2020-12-07,591.47,603.4,584.54,601.95,79196.59,46935719.54,force_direct,
2020-12-08,554.79,595.47,548.12,591.47,173888.77,99339317.68,force_direct,
2020-12-09,573.38,578.67,530.32,554.79,246145.84,137613362.63,force_direct,
2020-12-10,558.32,575.62,547.83,573.38,117311.58,65891771.85,force_direct,
2020-12-11,544.23,560.62,535.5,558.32,173704.89,94827269.9,force_direct,
2020-12-12,568.64,574.33,543.22,544.23,101618.15,56929817.02,force_direct,
2020-12-13,590.75,595.21,563.79,568.64,105159.23,61404209.92,force_direct,
2020-12-14,586.39,591.71,575.58,590.75,103488.32,60659275.92,force_direct,
2020-12-15,589.08,597.04,579.15,586.39,95567.39,56225297.16,force_direct,
2020-12-16,637.98,639.58,581.21,589.08,261818.29,161200737.51,force_direct,
2020-12-17,643.37,677.05,626.79,637.98,430253.08,280439703.45,force_direct,
2020-12-18,654.66,664.46,629.59,643.37,177136.02,114553246.81,force_direct,
2020-12-19,658.96,672.06,646.54,654.66,186815.56,122950609.0,force_direct,
2020-12-20,638.4,661.4,621.46,658.96,164504.34,106355524.13,force_direct,
2020-12-21,608.07,648.35,596.9,638.4,267136.1,165453715.76,force_direct,
2020-12-22,636.82,638.5,587.54,608.07,207333.56,128069437.12,force_direct,
2020-12-23,585.11,638.75,551.45,636.82,328147.47,198930539.02,force_direct,
2020-12-24,612.27,614.99,565.61,585.11,213890.61,125841177.15,force_direct,
2020-12-25,626.75,633.97,604.26,612.27,158871.75,98195320.47,force_direct,
2020-12-26,636.52,652.7,615.22,626.75,195895.68,124745125.94,force_direct,
2020-12-27,684.12,714.99,625.01,636.52,436385.25,294469402.4,force_direct,
2020-12-28,729.7,747.0,680.9,684.12,397946.53,288160477.9,force_direct,
2020-12-29,731.76,739.66,688.0,729.7,295088.4,211446166.31,force_direct,
2020-12-30,752.86,759.0,717.0,731.76,238441.22,176208933.48,force_direct,
2020-12-31,737.67,755.9,724.0,752.86,217610.26,160973620.98,force_direct,
2021-01-01,730.99,750.0,717.1,737.67,198060.44,145869181.86,force_direct,
2021-01-02,775.3,789.21,715.22,730.99,368899.32,281107165.59,force_direct,
2021-01-03,980.44,1015.14,770.0,775.3,858743.82,780699907.66,force_direct,
2021-01-04,1042.38,1168.99,886.33,980.44,1103882.9,1125096994.66,force_direct,
2021-01-05,1103.73,1136.93,975.0,1042.38,858495.89,913998133.88,force_direct,
2021-01-06,1212.02,1215.98,1058.32,1103.73,821084.91,942063111.91,force_direct,
2021-01-07,1227.34,1291.94,1140.0,1212.02,661416.03,809930246.2,force_direct,
2021-01-08,1217.35,1275.0,1063.18,1227.34,781425.78,928123633.54,force_direct,
2021-01-09,1281.45,1310.0,1172.86,1217.35,434123.03,535916904.55,force_direct,
2021-01-10,1255.13,1350.88,1153.0,1281.45,670103.59,862437881.0,force_direct,
2021-01-11,1088.79,1260.24,905.0,1255.13,1556217.08,1632938062.9,force_direct,
2021-01-12,1049.79,1150.0,1006.83,1088.79,656376.7,708310195.02,force_direct,
2021-01-13,1130.8,1137.75,980.0,1049.79,504920.57,536972322.63,force_direct,
2021-01-14,1231.32,1246.99,1087.05,1130.8,438467.29,516426721.58,force_direct,
2021-01-15,1168.1,1255.59,1065.0,1231.32,578841.88,682939985.73,force_direct,
2021-01-16,1227.14,1294.0,1152.3,1168.1,422140.39,517950737.72,force_direct,
2021-01-17,1232.99,1268.83,1165.78,1227.14,295103.6,361549799.17,force_direct,
2021-01-18,1258.48,1261.0,1181.9,1232.99,287749.95,352809603.67,force_direct,
2021-01-19,1368.04,1440.0,1252.01,1258.48,709703.0,969293708.47,force_direct,
2021-01-20,1376.88,1408.5,1234.01,1368.04,596370.07,789938390.92,force_direct,
2021-01-21,1110.62,1390.0,1081.0,1376.88,789194.34,963440731.85,force_direct,
2021-01-22,1233.6,1275.99,1039.62,1110.62,758561.0,882710614.76,force_direct,
2021-01-23,1234.55,1272.0,1196.74,1233.6,269855.02,334600571.37,force_direct,
2021-01-24,1394.0,1401.92,1221.66,1234.55,434746.41,575581416.43,force_direct,
2021-01-25,1317.97,1477.3,1293.65,1394.0,627535.53,879690549.64,force_direct,
2021-01-26,1367.98,1378.12,1245.0,1317.97,484756.91,640700570.87,force_direct,
2021-01-27,1240.96,1375.91,1206.05,1367.98,546037.68,695271292.41,force_direct,
2021-01-28,1333.19,1363.27,1220.08,1240.96,361803.17,476561393.55,force_direct,
2021-01-29,1379.87,1442.88,1286.56,1333.19,636403.64,870395365.17,force_direct,
2021-01-30,1380.0,1408.97,1327.0,1379.87,283799.5,387451463.17,force_direct,
2021-01-31,1313.94,1382.0,1283.0,1380.0,216853.05,288323463.69,force_direct,
2021-02-01,1374.6,1378.02,1271.31,1313.94,282549.59,373706052.99,force_direct,
2021-02-02,1513.67,1549.0,1360.27,1374.6,596570.36,871089931.58,force_direct,
2021-02-03,1668.72,1672.21,1509.48,1513.67,492422.45,779656606.35,force_direct,
2021-02-04,1597.55,1699.0,1556.0,1668.72,531943.13,872217778.76,force_direct,
2021-02-05,1721.06,1763.93,1589.17,1597.55,414535.84,699773593.55,force_direct,
2021-02-06,1679.77,1745.25,1646.7,1721.06,330440.9,558432240.99,force_direct,
2021-02-07,1615.32,1695.38,1493.28,1679.77,416691.92,663590266.23,force_direct,
2021-02-08,1752.98,1780.0,1565.98,1615.32,454314.62,768923758.11,force_direct,
2021-02-09,1772.16,1824.23,1710.01,1752.98,345860.43,607195320.76,force_direct,
2021-02-10,1742.93,1839.0,1680.0,1772.16,368565.11,649525350.27,force_direct,
2021-02-11,1787.32,1819.0,1704.23,1742.93,263056.09,465949568.81,force_direct,
2021-02-12,1845.0,1868.9,1741.29,1787.32,324522.84,585846638.66,force_direct,
2021-02-13,1818.01,1877.88,1766.15,1845.0,222718.51,406191500.13,force_direct,
2021-02-14,1803.75,1852.47,1785.07,1818.01,172443.99,314327660.4,force_direct,
2021-02-15,1779.62,1836.0,1659.93,1803.75,320429.98,563264697.23,force_direct,
2021-02-16,1781.97,1825.0,1725.0,1779.62,209801.29,373082798.58,force_direct,
2021-02-17,1852.0,1857.61,1733.87,1781.97,224624.8,406111725.78,force_direct,
2021-02-18,1939.64,1950.3,1851.47,1852.0,279501.61,534326800.36,force_direct,
2021-02-19,1957.68,1974.98,1890.0,1939.64,247118.43,479187900.22,force_direct,
2021-02-20,1915.46,2041.42,1811.25,1957.68,419107.37,827119031.67,force_direct,
2021-02-21,1935.57,1976.72,1885.0,1915.46,159669.08,309772105.44,force_direct,
2021-02-22,1778.66,1938.95,1507.34,1935.57,665395.31,1170404430.79,force_direct,
2021-02-23,1577.83,1783.22,1356.0,1778.66,1013355.4,1558669986.32,force_direct,
2021-02-24,1625.3,1714.0,1500.28,1577.83,440088.38,715123475.36,force_direct,
2021-02-25,1482.62,1672.49,1458.5,1625.3,335391.64,533102903.67,force_direct,
2021-02-26,1445.18,1564.11,1400.01,1482.62,380775.96,562245007.41,force_direct,
2021-02-27,1460.57,1526.82,1420.0,1445.18,231399.56,342827585.5,force_direct,
2021-02-28,1422.02,1469.96,1292.76,1460.57,460805.82,631320661.3,force_direct,
2021-03-01,1571.82,1574.28,1412.61,1422.02,313413.59,471399303.25,force_direct,
2021-03-02,1488.34,1605.89,1455.86,1571.82,240668.58,368521802.71,force_direct,
2021-03-03,1567.86,1657.91,1476.72,1488.34,233779.71,370363699.1,force_direct,
2021-03-04,1539.69,1625.0,1504.06,1567.86,231528.48,360728858.25,force_direct,
2021-03-05,1528.82,1551.19,1442.32,1539.69,324961.01,483547049.12,force_direct,
2021-03-06,1651.83,1673.02,1512.45,1528.82,248888.0,395282816.71,force_direct,
2021-03-07,1728.22,1735.0,1631.07,1651.83,210732.5,351457088.52,force_direct,
2021-03-08,1834.58,1843.99,1664.08,1728.22,310581.03,541484204.18,force_direct,
2021-03-09,1871.99,1872.26,1800.0,1834.58,225203.27,412840483.9,force_direct,
2021-03-10,1795.37,1879.0,1756.29,1871.99,284059.53,516898582.83,force_direct,
2021-03-11,1827.04,1847.0,1725.0,1795.37,210929.21,378755011.15,force_direct,
2021-03-12,1767.79,1841.96,1721.15,1827.04,236995.38,419504454.59,force_direct,
2021-03-13,1921.61,1944.0,1728.3,1767.79,242511.39,452844354.83,force_direct,
2021-03-14,1848.9,1931.97,1836.61,1921.61,153591.27,289196523.75,force_direct,
2021-03-15,1795.07,1893.75,1734.87,1848.9,283178.47,508194311.3,force_direct,
2021-03-16,1806.03,1819.2,1706.25,1795.07,183635.76,325432920.09,force_direct,
2021-03-17,1824.74,1841.13,1742.0,1806.03,192527.78,344862374.26,force_direct,
2021-03-18,1776.4,1850.0,1758.4,1824.74,190138.52,343908778.1,force_direct,
2021-03-19,1809.38,1840.69,1734.29,1776.4,144695.63,260889459.83,force_direct,
2021-03-20,1806.47,1869.0,1800.55,1809.38,111937.33,205403804.04,force_direct,
2021-03-21,1784.0,1818.86,1748.25,1806.47,121647.31,217315968.04,force_direct,
2021-03-22,1681.02,1806.39,1657.17,1784.0,200417.23,346652271.85,force_direct,
2021-03-23,1668.09,1723.61,1651.58,1681.02,212509.86,359567057.64,force_direct,
2021-03-24,1581.79,1740.91,1545.77,1668.09,278130.16,460515458.98,force_direct,
2021-03-25,1587.08,1622.27,1548.69,1581.79,286235.85,455002118.91,force_direct,
2021-03-26,1700.1,1700.7,1586.81,1587.08,175253.67,287917888.85,force_direct,
2021-03-27,1713.88,1732.85,1666.4,1700.1,110263.22,187662931.74,force_direct,
2021-03-28,1686.92,1725.71,1662.0,1713.88,95999.9,162831071.55,force_direct,
2021-03-29,1815.73,1841.88,1675.28,1686.92,203102.37,359941336.73,force_direct,
2021-03-30,1841.16,1860.0,1785.77,1815.73,151376.7,277059679.71,force_direct,
2021-03-31,1920.0,1948.0,1771.94,1841.16,263472.23,490775654.11,force_direct,
2021-04-01,1968.38,1982.21,1886.11,1920.0,206220.44,400233819.71,force_direct,
2021-04-02,2134.68,2145.0,1948.67,1968.38,273307.72,556923972.61,force_direct,
2021-04-03,2009.25,2139.33,2000.0,2134.68,198152.21,411047796.54,force_direct,
2021-04-04,2076.36,2093.07,1980.0,2009.25,117506.19,239937375.85,force_direct,
2021-04-05,2106.98,2131.27,2003.1,2076.36,150633.35,313897874.28,force_direct,
2021-04-06,2113.0,2151.0,2046.08,2106.98,195664.37,412766391.21,force_direct,
2021-04-07,1964.23,2128.99,1929.69,2113.0,297887.07,597715136.41,force_direct,
2021-04-08,2081.29,2084.54,1949.34,1964.23,134740.59,274064501.02,force_direct,
2021-04-09,2066.03,2100.0,2048.41,2081.29,116343.18,241462089.16,force_direct,
2021-04-10,2133.08,2195.0,2057.2,2066.03,172198.28,368094314.08,force_direct,
2021-04-11,2150.54,2163.18,2112.58,2133.08,83861.38,179480489.4,force_direct,
2021-04-12,2138.03,2199.11,2102.55,2150.54,127578.86,273517948.88,force_direct,
2021-04-13,2299.92,2317.3,2135.9,2138.03,230007.99,516257341.18,force_direct,
2021-04-14,2432.54,2446.91,2283.26,2299.92,322816.1,761641492.28,force_direct,
2021-04-15,2517.03,2546.82,2401.25,2432.54,218658.16,540053883.8,force_direct,
2021-04-16,2426.64,2548.0,2305.0,2517.03,305993.48,742548103.91,force_direct,
2021-04-17,2318.7,2497.84,2305.55,2426.64,184015.29,442132395.01,force_direct,
2021-04-18,2241.46,2341.0,2000.0,2318.7,484164.17,1051695903.17,force_direct,
2021-04-19,2163.82,2282.6,2050.0,2241.46,269095.51,588034818.15,force_direct,
2021-04-20,2332.6,2349.5,2054.25,2163.82,312215.55,683084403.18,force_direct,
2021-04-21,2357.21,2471.72,2237.02,2332.6,305022.64,722845737.0,force_direct,
2021-04-22,2399.99,2646.2,2304.0,2357.21,584078.89,1451202078.77,force_direct,
2021-04-23,2370.05,2442.29,2040.0,2399.99,644161.19,1453255606.73,force_direct,
2021-04-24,2216.72,2371.18,2158.36,2370.05,220990.83,498871603.47,force_direct,
2021-04-25,2322.16,2358.22,2166.0,2216.72,253708.11,573349372.87,force_direct,
2021-04-26,2534.0,2542.04,2306.03,2322.16,310905.03,766700421.95,force_direct,
2021-04-27,2667.86,2683.0,2484.56,2534.0,276539.97,718982433.02,force_direct,
2021-04-28,2751.59,2762.59,2551.0,2667.86,388997.91,1043811685.89,force_direct,
2021-04-29,2758.92,2800.0,2672.0,2751.59,289566.94,793797272.29,force_direct,
2021-04-30,2776.45,2800.0,2727.0,2758.92,203784.34,562027573.99,force_direct,
2021-05-01,2948.92,2955.9,2757.28,2776.45,219121.32,631221356.9,force_direct,
2021-05-02,2952.09,2986.0,2855.29,2948.92,158755.45,465826860.6,force_direct,
2021-05-03,3433.99,3457.75,2952.08,2952.09,552087.28,1773238764.15,force_direct,
2021-05-04,3240.01,3534.5,3166.12,3433.99,713308.43,2384107363.43,force_direct,
2021-05-05,3529.97,3550.0,3201.33,3240.01,466260.2,1572917589.91,force_direct,
2021-05-06,3492.75,3610.91,3381.11,3529.97,368967.14,1291058804.26,force_direct,
2021-05-07,3484.7,3595.07,3356.69,3492.75,305837.4,1066699706.89,force_direct,
2021-05-08,3917.26,3962.44,3455.0,3484.7,329490.02,1227311517.83,force_direct,
2021-05-09,3928.44,3984.0,3726.29,3917.26,303199.07,1177750131.43,force_direct,
2021-05-10,3949.45,4213.85,3650.01,3928.44,591122.81,2386034564.55,force_direct,
2021-05-11,4179.76,4183.25,3760.0,3949.45,371785.22,1479776553.08,force_direct,
2021-05-12,3826.37,4384.43,3700.0,4179.76,617506.79,2565347680.49,force_direct,
2021-05-13,3719.23,4055.62,3525.62,3826.37,812296.19,3069442436.67,force_direct,
2021-05-14,4080.51,4177.77,3695.0,3719.23,344804.82,1375441387.58,force_direct,
