time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2019-09-13,10365.93,10452.5,10157.0,10423.72,6909.03,71151115.2,force_direct,
2019-09-14,10360.25,10439.0,10223.36,10365.93,4470.32,46268267.79,force_direct,
2019-09-15,10304.46,10380.0,10263.39,10360.25,2745.27,28306264.93,force_direct,
2019-09-16,10262.54,10379.98,10068.42,10304.46,7785.73,79565733.03,force_direct,
2019-09-17,10185.39,10276.18,10135.44,10262.54,5716.08,58421960.45,force_direct,
2019-09-18,10155.26,10258.0,10074.08,10185.39,5627.58,57323169.38,force_direct,
2019-09-19,10275.01,10379.15,9585.86,10155.26,15625.02,155582931.23,force_direct,
2019-09-20,10168.85,10309.84,10056.3,10275.01,6183.92,62890575.42,force_direct,
2019-09-21,9973.99,10170.15,9917.34,10168.85,5043.08,50506133.43,force_direct,
2019-09-22,10026.8,10097.0,9848.37,9973.99,5276.95,52622808.64,force_direct,
2019-09-23,9693.74,10051.15,9609.37,10026.8,11355.89,111599182.26,force_direct,
2019-09-24,8530.01,9777.16,8159.35,9693.74,38736.23,344737325.07,force_direct,
2019-09-25,8438.35,8743.86,8222.01,8530.01,23524.43,198742440.51,force_direct,
2019-09-26,8060.0,8464.08,7712.45,8438.35,27664.79,223623824.22,force_direct,
2019-09-27,8193.99,8290.0,7861.02,8060.0,15914.66,128205985.33,force_direct,
2019-09-28,8217.47,8343.0,8015.25,8193.99,9039.55,73750135.91,force_direct,
2019-09-29,8052.4,8246.87,7902.96,8217.47,7142.37,57487669.16,force_direct,
2019-09-30,8304.96,8393.23,7701.0,8052.4,15142.62,122233016.98,force_direct,
2019-10-01,8321.52,8535.0,8200.0,8304.96,12266.36,102713836.8,force_direct,
2019-10-02,8381.72,8391.0,8168.85,8321.52,7040.87,58166890.92,force_direct,
2019-10-03,8240.41,8419.95,8059.22,8381.72,7778.12,63888602.67,force_direct,
2019-10-04,8156.67,8241.35,8002.21,8240.41,7715.28,62848199.62,force_direct,
2019-10-05,8147.63,8200.0,8020.2,8156.67,3826.83,31011116.96,force_direct,
2019-10-06,7859.79,8176.18,7780.85,8147.63,8697.94,69076483.32,force_direct,
2019-10-07,8209.0,8310.57,7762.35,7859.79,10012.01,81032383.96,force_direct,
2019-10-08,8180.0,8342.97,8107.26,8209.0,5857.54,48071987.99,force_direct,
2019-10-09,8590.0,8712.45,8121.0,8180.0,14459.78,122205237.6,force_direct,
2019-10-10,8587.5,8660.0,8452.5,8590.0,7946.64,67993998.32,force_direct,
2019-10-11,8267.33,8826.0,8226.0,8587.5,12446.84,105225020.81,force_direct,
2019-10-12,8309.03,8425.0,8261.46,8267.33,3046.4,25399949.92,force_direct,
2019-10-13,8282.97,8469.02,8146.47,8309.03,5858.04,48774142.22,force_direct,
2019-10-14,8355.0,8409.0,8215.66,8282.97,4462.49,37080246.52,force_direct,
2019-10-15,8162.44,8420.0,8085.65,8355.0,8558.57,70337511.03,force_direct,
2019-10-16,7993.54,8171.59,7908.86,8162.44,8490.0,68066051.44,force_direct,
2019-10-17,8076.2,8124.42,7937.01,7993.54,4909.27,39486092.64,force_direct,
2019-10-18,7954.16,8117.77,7814.08,8076.2,7071.36,56149501.51,force_direct,
2019-10-19,7965.28,8099.98,7873.46,7954.16,4839.49,38595161.4,force_direct,
2019-10-20,8236.12,8309.0,7875.01,7965.28,6162.05,49822294.71,force_direct,
2019-10-21,8209.92,8349.84,8156.0,8236.12,6137.13,50484779.69,force_direct,
2019-10-22,8024.72,8317.14,7998.9,8209.92,6015.87,49198020.28,force_direct,
2019-10-23,7474.85,8049.0,7296.44,8024.72,19159.93,145157265.76,force_direct,
2019-10-24,7430.87,7509.99,7359.48,7474.85,7972.64,59388073.9,force_direct,
2019-10-25,8668.0,8800.1,7389.91,7430.87,27140.21,224435880.88,force_direct,
2019-10-26,9259.78,10540.49,8645.01,8668.0,53383.4,505521462.09,force_direct,
2019-10-27,9548.84,9826.72,9102.33,9259.78,19636.43,186584123.29,force_direct,
2019-10-28,9226.5,9939.69,9180.59,9548.84,16736.97,159059970.01,force_direct,
2019-10-29,9430.8,9575.0,9068.19,9226.5,12640.2,118323039.41,force_direct,
2019-10-30,9164.44,9431.36,8991.33,9430.8,9862.68,90417587.58,force_direct,
2019-10-31,9159.48,9433.0,8950.0,9164.44,8326.96,76474961.05,force_direct,
2019-11-01,9253.12,9299.99,9057.27,9159.48,7774.27,71236090.36,force_direct,
2019-11-02,9308.52,9393.0,9210.0,9253.12,4559.27,42389392.5,force_direct,
2019-11-03,9206.52,9380.0,9068.3,9308.52,4294.5,39500190.16,force_direct,
2019-11-04,9412.53,9600.0,9127.0,9206.52,8361.96,78261046.5,force_direct,
2019-11-05,9322.09,9474.89,9169.84,9412.53,7581.22,70748300.65,force_direct,
2019-11-06,9341.27,9450.0,9253.66,9322.09,6829.69,63749154.81,force_direct,
2019-11-07,9198.84,9375.16,9075.0,9341.27,5989.36,55214157.65,force_direct,
2019-11-08,8763.01,9246.0,8660.0,9198.84,12876.56,114511189.57,force_direct,
2019-11-09,8807.89,8873.48,8712.52,8763.01,4175.01,36726440.56,force_direct,
2019-11-10,9032.23,9150.0,8731.43,8807.89,6070.47,54412170.14,force_direct,
2019-11-11,8721.54,9067.34,8590.0,9032.23,7049.93,61777221.44,force_direct,
2019-11-12,8810.0,8870.0,8556.56,8721.54,6272.86,54697565.19,force_direct,
2019-11-13,8758.34,8838.8,8705.0,8810.0,4486.28,39248185.72,force_direct,
2019-11-14,8630.0,8784.61,8558.01,8758.34,5607.48,48506647.15,force_direct,
2019-11-15,8457.48,8773.22,8361.0,8630.0,10940.92,93180060.54,force_direct,
2019-11-16,8481.0,8531.03,8423.0,8457.48,2712.34,22976431.85,force_direct,
2019-11-17,8500.01,8637.01,8371.02,8481.0,3754.24,31975328.55,force_direct,
2019-11-18,8168.84,8501.01,8015.0,8500.01,9864.12,81685964.98,force_direct,
2019-11-19,8123.36,8197.82,7980.07,8168.84,7361.0,59595901.25,force_direct,
2019-11-20,8082.96,8222.41,8030.05,8123.36,5296.46,42908929.32,force_direct,
2019-11-21,7616.46,8114.97,7374.5,8082.96,16947.02,130417487.7,force_direct,
2019-11-22,7283.03,7720.0,6775.47,7616.46,33676.51,242672141.66,force_direct,
2019-11-23,7329.29,7361.41,7102.21,7283.03,7728.42,56023034.49,force_direct,
2019-11-24,6908.64,7344.0,6865.0,7329.29,10695.01,75756415.94,force_direct,
2019-11-25,7127.01,7379.99,6526.0,6908.64,27124.48,188445421.3,force_direct,
2019-11-26,7162.67,7340.59,7021.84,7127.01,11857.43,84735761.9,force_direct,
2019-11-27,7523.72,7678.76,6850.0,7162.67,19213.98,140899993.12,force_direct,
2019-11-28,7432.41,7660.82,7370.62,7523.72,8646.64,65136465.18,force_direct,
2019-11-29,7760.0,7870.1,7411.0,7432.41,10862.79,83064431.58,force_direct,
2019-11-30,7555.92,7820.0,7453.0,7760.0,6130.43,46705979.37,force_direct,
2019-12-01,7404.27,7555.92,7237.16,7555.92,8692.59,63906771.66,force_direct,
2019-12-02,7305.01,7430.0,7157.33,7404.27,7029.96,51325996.78,force_direct,
2019-12-03,7302.94,7412.85,7237.26,7305.01,6169.04,45206836.79,force_direct,
2019-12-04,7198.99,7775.0,7080.0,7302.94,16490.17,121087304.71,force_direct,
2019-12-05,7393.54,7489.87,7152.78,7198.99,9248.38,67825522.54,force_direct,
2019-12-06,7540.08,7609.5,7305.75,7393.54,9346.34,69521752.29,force_direct,
2019-12-07,7502.19,7643.0,7487.0,7540.08,4876.34,36771147.23,force_direct,
2019-12-08,7520.0,7580.84,7387.5,7502.19,4243.53,31778642.7,force_direct,
2019-12-09,7337.51,7659.38,7262.87,7520.0,10252.89,76540177.0,force_direct,
2019-12-10,7219.37,7398.0,7156.03,7337.51,7187.11,52335897.93,force_direct,
2019-12-11,7201.23,7263.31,7124.45,7219.37,5951.56,42846098.75,force_direct,
2019-12-12,7185.91,7298.5,7075.01,7201.23,8578.07,61632208.05,force_direct,
2019-12-13,7249.9,7299.21,7183.29,7185.91,6119.05,44255715.79,force_direct,
2019-12-14,7062.91,7264.33,7008.03,7249.9,4334.04,30901844.11,force_direct,
2019-12-15,7111.0,7220.01,7006.01,7062.91,4905.19,34796662.6,force_direct,
2019-12-16,6877.03,7137.0,6803.24,7111.0,13170.14,91624734.42,force_direct,
2019-12-17,6616.62,6933.21,6556.0,6877.03,14047.4,94427492.58,force_direct,
2019-12-18,7285.53,7448.24,6430.0,6616.62,23097.53,158591248.77,force_direct,
2019-12-19,7149.12,7371.7,7044.45,7285.53,10503.11,75262760.72,force_direct,
2019-12-20,7190.0,7220.0,7073.66,7149.12,6020.23,43065701.12,force_direct,
2019-12-21,7143.01,7190.0,7099.57,7190.0,3423.26,24458654.55,force_direct,
2019-12-22,7513.06,7521.55,7125.0,7143.01,10202.18,74775734.27,force_direct,
2019-12-23,7310.79,7688.99,7259.19,7513.06,15139.34,113685622.32,force_direct,
2019-12-24,7255.01,7426.15,7151.08,7310.79,7797.31,56839113.84,force_direct,
2019-12-25,7192.12,7265.12,7115.5,7255.01,3299.66,23748519.79,force_direct,
2019-12-26,7194.13,7432.1,7140.0,7192.12,7669.03,55611777.96,force_direct,
2019-12-27,7245.83,7254.0,7053.32,7194.13,8492.98,60987125.57,force_direct,
2019-12-28,7302.67,7346.0,7232.55,7245.83,4621.76,33749828.17,force_direct,
2019-12-29,7384.89,7531.0,7278.07,7302.67,6557.31,48533705.04,force_direct,
2019-12-30,7218.0,7386.28,7200.0,7384.89,7347.22,53517033.24,force_direct,
2019-12-31,7165.72,7298.67,7111.0,7218.0,6755.97,48557590.58,force_direct,
2020-01-01,7174.33,7238.14,7136.05,7165.72,3350.63,24110757.06,force_direct,
2020-01-02,6945.02,7186.18,6903.0,7174.33,8010.93,56240994.79,force_direct,
2020-01-03,7334.45,7401.2,6854.67,6945.02,14056.39,101599157.84,force_direct,
2020-01-04,7348.63,7398.0,7263.32,7334.45,4742.47,34732882.54,force_direct,
2020-01-05,7355.4,7488.87,7312.22,7348.63,5942.01,44130244.07,force_direct,
2020-01-06,7764.63,7805.0,7343.17,7355.4,11770.43,89099336.42,force_direct,
2020-01-07,8158.52,8216.0,7723.0,7764.63,19857.46,158197924.8,force_direct,
2020-01-08,8045.51,8469.39,7845.0,8158.52,23927.68,196389133.95,force_direct,
2020-01-09,7813.78,8048.67,7744.48,8045.51,9477.66,74772090.44,force_direct,
2020-01-10,8198.09,8199.77,7671.0,7813.78,13419.7,106514854.58,force_direct,
2020-01-11,8020.0,8290.0,8000.01,8198.09,7557.37,61452951.81,force_direct,
2020-01-12,8180.81,8185.0,7963.25,8020.0,3920.74,31777873.83,force_direct,
2020-01-13,8104.5,8195.81,8041.95,8180.81,6678.03,54105551.55,force_direct,
2020-01-14,8815.69,8893.69,8104.5,8104.5,27075.81,232468578.09,force_direct,
2020-01-15,8808.81,8900.0,8550.0,8815.69,14977.62,131170127.17,force_direct,
2020-01-16,8714.76,8850.0,8580.0,8808.81,9265.76,80379496.89,force_direct,
2020-01-17,8899.42,9013.0,8665.67,8714.76,15447.37,137089903.03,force_direct,
2020-01-18,8909.32,8980.0,8800.1,8899.42,5600.22,49831015.8,force_direct,
2020-01-19,8697.53,9194.99,8465.0,8909.32,15218.51,134257513.56,force_direct,
2020-01-20,8628.89,8734.84,8504.06,8697.53,5605.81,48421026.44,force_direct,
2020-01-21,8722.03,8774.31,8465.0,8628.89,7520.65,64909757.58,force_direct,
2020-01-22,8660.38,8791.76,8565.0,8722.03,5481.37,47472021.88,force_direct,
2020-01-23,8385.22,8665.0,8278.0,8660.38,12206.24,102726640.45,force_direct,
2020-01-24,8427.26,8509.99,8216.71,8385.22,8634.97,72431598.18,force_direct,
2020-01-25,8326.81,8437.76,8252.73,8427.26,3783.21,31491633.36,force_direct,
2020-01-26,8595.0,8595.0,8278.68,8326.81,5497.32,46497722.43,force_direct,
2020-01-27,8895.96,8985.0,8556.6,8595.0,9548.6,83815778.61,force_direct,
2020-01-28,9394.5,9418.91,8880.87,8895.96,17578.54,159770146.25,force_direct,
2020-01-29,9288.44,9439.83,9224.75,9394.5,12233.05,114185459.53,force_direct,
2020-01-30,9503.08,9574.68,9171.11,9288.44,12948.4,121491468.4,force_direct,
2020-01-31,9334.98,9522.5,9195.49,9503.08,9719.06,90641575.47,force_direct,
2020-02-01,9380.18,9458.08,9285.01,9334.98,4387.42,41118104.68,force_direct,
2020-02-02,9323.5,9480.0,9140.0,9380.18,7307.92,68310275.25,force_direct,
2020-02-03,9280.49,9619.95,9220.0,9323.5,11910.29,111396725.83,force_direct,
2020-02-04,9164.33,9350.0,9078.05,9280.49,8190.75,75285725.65,force_direct,
2020-02-05,9613.82,9769.7,9150.0,9164.33,13267.06,126306090.89,force_direct,
2020-02-06,9763.01,9857.0,9521.47,9613.82,12672.14,122962481.26,force_direct,
2020-02-07,9808.05,9885.0,9713.99,9763.01,8516.63,83302575.46,force_direct,
2020-02-08,9905.64,9955.0,9653.47,9808.05,8100.97,79553091.74,force_direct,
2020-02-09,10168.35,10178.91,9888.76,9905.64,9649.75,97117070.29,force_direct,
2020-02-10,9851.78,10199.0,9736.0,10168.35,13249.59,131546863.67,force_direct,
2020-02-11,10270.01,10400.0,9706.0,9851.78,16722.07,168072231.83,force_direct,
2020-02-12,10351.13,10483.86,10250.0,10270.01,13740.98,142207639.95,force_direct,
2020-02-13,10236.49,10522.51,10083.1,10351.13,17101.29,175922756.73,force_direct,
2020-02-14,10371.33,10395.66,10102.5,10236.49,8026.5,82467677.0,force_direct,
2020-02-15,9911.22,10400.0,9750.0,10371.33,12323.29,123831307.62,force_direct,
2020-02-16,9921.0,10048.34,9612.12,9911.22,9430.33,92941128.39,force_direct,
2020-02-17,9700.0,9969.38,9467.0,9921.0,10144.63,98179249.36,force_direct,
2020-02-18,10188.04,10298.25,9610.27,9700.0,11606.56,115253179.92,force_direct,
2020-02-19,9600.08,10315.0,9280.98,10188.04,16637.05,165015598.35,force_direct,
2020-02-20,9610.05,9698.1,9393.39,9600.08,12382.01,118525598.44,force_direct,
2020-02-21,9695.66,9769.66,9566.98,9610.05,7073.37,68508931.18,force_direct,
2020-02-22,9668.23,9722.97,9575.01,9695.66,3301.24,31900686.52,force_direct,
2020-02-23,9965.01,10025.66,9667.13,9668.23,5631.94,55664786.3,force_direct,
2020-02-24,9660.0,10030.0,9474.74,9965.01,11274.83,109520732.47,force_direct,
2020-02-25,9305.0,9681.56,9230.0,9660.0,9370.8,88385022.54,force_direct,
2020-02-26,8778.3,9375.36,8602.0,9305.0,21610.46,193451428.16,force_direct,
2020-02-27,8812.49,8972.92,8520.0,8778.3,14781.02,129765843.56,force_direct,
2020-02-28,8708.89,8899.94,8428.8,8812.49,13643.29,118066413.12,force_direct,
2020-02-29,8525.07,8799.0,8520.67,8708.89,5142.71,44577782.31,force_direct,
2020-03-01,8522.31,8752.34,8400.0,8525.07,7353.14,62865405.52,force_direct,
2020-03-02,8915.0,8973.45,8487.33,8522.31,10216.69,89626512.22,force_direct,
2020-03-03,8757.84,8927.45,8635.31,8915.0,9152.71,80313931.08,force_direct,
2020-03-04,8760.66,8847.0,8670.57,8757.84,5688.59,49807441.35,force_direct,
2020-03-05,9070.17,9174.24,8759.99,8760.66,10073.31,90914579.04,force_direct,
2020-03-06,9158.51,9182.08,9000.01,9070.17,6422.13,58396482.9,force_direct,
2020-03-07,8901.37,9214.67,8850.47,9158.51,6478.25,58400203.56,force_direct,
2020-03-08,8037.76,8901.37,8002.2,8901.37,16591.91,139489975.24,force_direct,
2020-03-09,7934.52,8187.03,7630.0,8037.76,25563.61,200705940.68,force_direct,
2020-03-10,7894.68,8158.25,7733.56,7934.52,17172.47,136521448.88,force_direct,
2020-03-11,7938.05,7987.97,7583.27,7894.68,13647.87,106491897.62,force_direct,
2020-03-12,4857.1,7969.45,4644.0,7938.05,113902.2,692812606.74,force_direct,
2020-03-13,5637.6,5995.0,3858.0,4857.1,130316.65,672777734.8,force_direct,
2020-03-14,5165.25,5669.0,5050.0,5637.6,32760.12,176435250.1,force_direct,
2020-03-15,5345.35,5985.0,5085.91,5165.25,43763.76,235983791.35,force_direct,
2020-03-16,5037.61,5350.3,4432.3,5345.35,80184.04,393541413.05,force_direct,
2020-03-17,5331.71,5569.44,4935.6,5037.61,44347.15,235516049.78,force_direct,
2020-03-18,5413.64,5452.82,5001.0,5331.71,37513.04,197737598.0,force_direct,
2020-03-19,6186.26,6441.37,5261.69,5413.64,54666.67,324850083.01,force_direct,
2020-03-20,6206.1,6990.0,5657.0,6186.26,53024.4,337190773.55,force_direct,
2020-03-21,6198.78,6470.0,5851.0,6206.1,23514.97,145269746.33,force_direct,
2020-03-22,5818.25,6420.0,5738.0,6198.78,28089.49,169815211.94,force_direct,
2020-03-23,6490.63,6641.03,5678.2,5818.25,42437.97,263574428.35,force_direct,
2020-03-24,6766.64,6866.1,6403.16,6490.63,40618.2,270339929.1,force_direct,
2020-03-25,6690.96,6983.31,6470.0,6766.64,31266.37,208584995.28,force_direct,
2020-03-26,6758.18,6795.0,6520.13,6690.96,17456.12,116576357.51,force_direct,
2020-03-27,6372.36,6880.0,6260.0,6758.18,20458.24,136344799.67,force_direct,
2020-03-28,6251.82,6372.36,6030.0,6372.36,20353.87,126547015.51,force_direct,
2020-03-29,5877.21,6279.96,5870.46,6251.82,16111.24,97575780.82,force_direct,
2020-03-30,6406.4,6631.23,5853.0,5877.21,23659.8,149349259.28,force_direct,
2020-03-31,6424.35,6524.79,6333.91,6406.4,11939.03,77019211.35,force_direct,
2020-04-01,6666.11,6744.99,6160.0,6424.35,17900.25,113615484.79,force_direct,
2020-04-02,6804.52,7292.11,6570.92,6666.11,28761.01,196745988.79,force_direct,
2020-04-03,6741.99,7050.0,6606.06,6804.52,14953.18,101885199.77,force_direct,
2020-04-04,6874.77,7025.53,6658.16,6741.99,10217.68,69550056.07,force_direct,
2020-04-05,6778.25,6925.0,6681.0,6874.77,8962.91,60870349.96,force_direct,
2020-04-06,7341.56,7373.37,6773.28,6778.25,27992.01,199119267.26,force_direct,
2020-04-07,7200.01,7466.0,7073.0,7341.56,22743.07,166287960.79,force_direct,
2020-04-08,7370.11,7430.0,7154.22,7200.01,15429.12,112801754.25,force_direct,
2020-04-09,7293.24,7377.0,7110.0,7370.11,12369.84,90141839.49,force_direct,
2020-04-10,6871.91,7305.91,6750.0,7293.24,19671.19,136661697.22,force_direct,
2020-04-11,6889.65,6955.0,6775.0,6871.91,8066.08,55350976.22,force_direct,
2020-04-12,6908.13,7200.0,6787.44,6889.65,12733.99,89245524.56,force_direct,
2020-04-13,6861.21,6908.13,6555.0,6908.13,22323.77,150563191.8,force_direct,
2020-04-14,6877.37,6997.38,6771.41,6861.21,12868.61,88620236.14,force_direct,
2020-04-15,6624.12,6940.0,6605.89,6877.37,14753.81,99801420.21,force_direct,
2020-04-16,7112.64,7217.27,6456.0,6624.12,28117.56,194996379.8,force_direct,
2020-04-17,7037.46,7156.66,7000.0,7112.64,13514.58,95537825.77,force_direct,
2020-04-18,7261.76,7308.0,7021.0,7037.46,11510.52,82811402.85,force_direct,
2020-04-19,7130.71,7275.0,7063.02,7261.76,8887.89,63655645.12,force_direct,
2020-04-20,6838.19,7227.11,6748.72,7130.71,18396.61,128324476.24,force_direct,
2020-04-21,6853.68,6959.0,6776.0,6838.19,14467.84,99274441.37,force_direct,
2020-04-22,7136.84,7167.37,6826.0,6853.68,13141.14,92466482.17,force_direct,
2020-04-23,7488.83,7775.0,7031.14,7136.84,22759.36,168898059.1,force_direct,
2020-04-24,7514.64,7612.24,7390.0,7488.83,13764.57,103458681.62,force_direct,
2020-04-25,7547.61,7720.0,7437.94,7514.64,7443.8,56244846.65,force_direct,
2020-04-26,7706.4,7715.0,7490.0,7547.61,9292.64,70749778.61,force_direct,
2020-04-27,7789.77,7810.99,7635.69,7706.4,15455.74,119232422.11,force_direct,
2020-04-28,7755.01,7794.74,7672.0,7789.77,10984.77,84913205.66,force_direct,
2020-04-29,8793.75,8988.0,7720.0,7755.01,48689.75,410008558.36,force_direct,
2020-04-30,8624.28,9478.66,8407.0,8793.75,44843.96,399423991.38,force_direct,
2020-05-01,8829.42,9075.98,8622.72,8624.28,21660.22,190600515.74,force_direct,
2020-05-02,8985.58,9025.0,8762.01,8829.42,10539.27,93740332.22,force_direct,
2020-05-03,8909.95,9203.52,8731.01,8985.58,17147.65,153972833.61,force_direct,
2020-05-04,8883.53,8970.0,8533.98,8909.95,18380.63,161189802.26,force_direct,
2020-05-05,9028.79,9126.27,8769.69,8883.53,16392.3,146542591.15,force_direct,
2020-05-06,9155.79,9418.0,8922.13,9028.79,27650.88,254867795.1,force_direct,
2020-05-07,10004.77,10079.0,9028.89,9155.79,39447.58,380955976.19,force_direct,
2020-05-08,9810.0,10049.0,9730.0,10004.77,26363.72,261700685.37,force_direct,
2020-05-09,9537.21,9920.73,9521.0,9810.0,17931.17,174065281.65,force_direct,
2020-05-10,8729.86,9559.98,8106.7,9537.21,50909.84,441775295.68,force_direct,
2020-05-11,8572.4,9182.66,8185.0,8729.86,39999.38,347384978.96,force_direct,
2020-05-12,8821.42,8982.9,8534.85,8572.4,20219.24,177698580.98,force_direct,
2020-05-13,9321.26,9420.18,8803.97,8821.42,21357.63,195009520.27,force_direct,
